##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.4-5-g5dfd516", "run-date": "Thu Oct 24 15:34:01 2024", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.273788, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "species": "Onthophagus binodis", "genome-hash": "b8dd53a4ef8ac208"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg000239l	53671	0,0,0,0,0,0,0	46031	|	Niabella hibiscisoli	1825928	prok:CFB group bacteria	45482	38330	433	|	577386	prok:CFB group bacteria	45482	37027	416	|	5942	prst:alveolates	5689	5689	136	|	1872085	prok:high GC Gram+	4405	2932	107	|	n/a	contaminant(div)	prok:CFB group bacteria	85
ptg000240l	101734	0,193,0,0,0,0,0	96936	|	Enterococcus hirae	1354	prok:firmicutes	96614	75849	852	|	417368	prok:firmicutes	96614	76829	850	|	2840900	prok:mycoplasmas	15885	15874	234	|	554406	prok:fusobacteria	10656	8088	132	|	n/a	contaminant(div)	prok:firmicutes	95
ptg000241l	28651	0,0,0,0,0,0,0	27902	|	Niabella hibiscisoli	1825928	prok:CFB group bacteria	27848	25841	372	|	522298	prok:CFB group bacteria	27848	25725	371	|	1872085	prok:high GC Gram+	15000	14090	222	|	1970455	prok:g-proteobacteria	4861	1765	64	|	n/a	contaminant(div)	prok:CFB group bacteria	97
ptg000242l	29180	0,0,0,0,0,0,0	17010	|	Ferruginibacter sp.	1940288	prok:CFB group bacteria	16716	9089	177	|	2821487	prok:CFB group bacteria	16716	8948	173	|	1872085	prok:high GC Gram+	2354	1673	81	|	573065	prok:a-proteobacteria	1535	1508	50	|	n/a	contaminant(div)	prok:CFB group bacteria	57
ptg000243l	35055	0,0,0,0,0,0,0	29540	|	Enterococcus ureasiticus	903984	prok:firmicutes	29350	20223	307	|	417368	prok:firmicutes	29350	16233	305	|	82135	prok:high GC Gram+	2382	2382	71	|	2894156	prok:actinobacteria	2590	2561	63	|	n/a	contaminant(div)	prok:firmicutes	84
ptg000244l	28044	0,0,0,0,0,0,0	4977	|	Lactobacillus jensenii	109790	prok:firmicutes	3623	2494	90	|	1917889	prok:firmicutes	3623	2376	87	|	1217799	prok:GNS bacteria	3157	3157	77	|	1735162	prok:bacteria	2943	2850	77	|	n/a	low-coverage	prok:firmicutes	13
ptg000245l	45654	117,0,0,0,0,0,0	38320	|	[Ochrobactrum] soli	2448455	prok:a-proteobacteria	37573	26896	428	|	2994574	prok:a-proteobacteria	37573	25262	423	|	1872635	prok:g-proteobacteria	21345	19549	282	|	32002	prok:b-proteobacteria	2736	1060	83	|	n/a	contaminant(div)	prok:a-proteobacteria	82
ptg000246l	41740	0,0,0,0,0,0,0	33897	|	Dyadobacter luticola	1979387	prok:CFB group bacteria	33894	21499	588	|	651661	prok:CFB group bacteria	33894	20332	463	|	880073	prok:bacteria	5436	5436	117	|	1872085	prok:high GC Gram+	4742	4742	113	|	n/a	contaminant(div)	prok:CFB group bacteria	81
ptg000247l	29624	0,0,0,0,0,0,0	3412	|	Bremerella cremea	1031537	prok:bacteria	3046	2785	79	|	2527984	prok:bacteria	3046	1096	47	|	2576071	prok:verrucomicrobia	479	479	36	|						|	n/a	low-coverage	prok:bacteria	10
ptg000248l	43941	0,373,0,0,0,0,0	39775	|	Paracoccus sphaerophysae	690417	prok:a-proteobacteria	38075	16404	470	|	525640	prok:a-proteobacteria	38075	11731	395	|	1869339	prok:b-proteobacteria	16127	1566	280	|	1288495	prok:b-proteobacteria	16127	8820	221	|	n/a	contaminant(div)	prok:a-proteobacteria	87
ptg000249l	36536	352,410,0,0,0,0,0	3396	|	Parelaphostrongylus tenuis	148309	anml:nematodes	2454	1508	51	|	243955	anml:nematodes	2454	666	27	|	68895	prok:b-proteobacteria	634	634	27	|	112413	prok:high GC Gram+	172	172	17	|	n/a	low-coverage	anml:nematodes	7
ptg000250l	29986	0,0,0,0,0,0,0	21534	|	Phenylobacterium sp. SCN 70-31	1660129	prok:a-proteobacteria	21223	10285	227	|	1312364	prok:a-proteobacteria	21223	6810	213	|	2843196	prok:d-proteobacteria	4120	2656	135	|	2847992	prok:d-proteobacteria	4120	2689	135	|	n/a	contaminant(div)	prok:a-proteobacteria	71
ptg000251l	24517	0,98,0,0,0,0,0	7840	|	Bernardetia litoralis	880071	prok:CFB group bacteria	7346	3669	86	|	2811231	prok:CFB group bacteria	7346	3211	81	|	1872085	prok:high GC Gram+	1621	1621	56	|	391592	prok:proteobacteria	1690	1060	51	|	n/a	low-coverage	prok:CFB group bacteria	30
ptg000252l	45445	0,0,0,0,0,0,0	44106	|	Paracoccus chinensis	525640	prok:a-proteobacteria	44009	34501	536	|	2032623	prok:a-proteobacteria	44009	25328	452	|	53408	prok:g-proteobacteria	15846	1953	109	|	1424203	prok:g-proteobacteria	15846	2219	104	|	n/a	contaminant(div)	prok:a-proteobacteria	97
ptg000253l~~1..2830	2830	0,0,0,0,0,0,0	2821	|	Chiayiivirga flava	659595	prok:g-proteobacteria	2818	2818	108	|	578942	prok:g-proteobacteria	2818	922	33	|	2591109	prok:b-proteobacteria	1255	438	25	|	2593653	prok:a-proteobacteria	412	275	20	|	n/a	contaminant(div)	prok:g-proteobacteria	100
ptg000253l~~2831..5476	2646	0,0,0,0,0,0,0	2338	|	Humibacillus xanthopallidus	412689	prok:high GC Gram+	1142	1142	59	|	2692908	prok:cyanobacteria	1327	972	51	|	2737172	prok:cyanobacteria	1327	704	48	|	869962	prok:CFB group bacteria	1152	1134	40	|	n/a	low-coverage	prok:high GC Gram+	43
ptg000253l~~5477..49753	44277	0,279,0,0,0,0,0	37618	|	Chiayiivirga flava	659595	prok:g-proteobacteria	34972	28646	554	|	1453545	prok:g-proteobacteria	34972	21349	377	|	2259674	prok:b-proteobacteria	21644	5366	166	|	1946401	prok:b-proteobacteria	21644	4507	159	|	n/a	contaminant(div)	prok:g-proteobacteria	79
ptg000254l	80513	0,0,0,0,0,0,0	77057	|	Brucella haematophila	419474	prok:a-proteobacteria	76904	62616	599	|	2448455	prok:a-proteobacteria	76904	59792	585	|	1872635	prok:g-proteobacteria	44953	22730	292	|	2562762	prok:b-proteobacteria	39525	6862	165	|	n/a	contaminant(div)	prok:a-proteobacteria	96
ptg000255l	22251	0,0,0,0,0,0,0	21977	|	Enterococcus thailandicus	417368	prok:firmicutes	21967	18159	308	|	53345	prok:firmicutes	21967	18363	299	|	1917697	prok:bacteria	1921	1921	89	|	2819238	prok:high GC Gram+	4034	2873	75	|	n/a	contaminant(div)	prok:firmicutes	99
ptg000256l	32085	0,92,0,0,0,0,0	30146	|	Niabella yanshanensis	577386	prok:CFB group bacteria	30119	29373	395	|	1825928	prok:CFB group bacteria	30119	28813	390	|	1872085	prok:high GC Gram+	12731	12731	228	|	1507437	prok:firmicutes	6679	5535	126	|	n/a	contaminant(div)	prok:CFB group bacteria	94
ptg000257l	53667	53667,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg000258l	105959	233,86,0,0,0,0,0	70136	|	Niabella yanshanensis	577386	prok:CFB group bacteria	67524	32588	366	|	522298	prok:CFB group bacteria	67524	33303	350	|	1872085	prok:high GC Gram+	15075	14908	220	|	754476	prok:g-proteobacteria	5954	3757	111	|	n/a	contaminant(div)	prok:CFB group bacteria	64
ptg000259l	44313	0,89,0,0,0,0,0	19853	|	Cyclobacterium qasimii	1350429	prok:CFB group bacteria	19193	5823	130	|	2824557	prok:CFB group bacteria	19193	5019	118	|	1853276	prok:b-proteobacteria	2185	2126	63	|	1737488	prok:g-proteobacteria	2754	1660	55	|	n/a	low-coverage	prok:CFB group bacteria	43
ptg000260l~~1..15127	15127	0,0,0,0,0,0,0	13302	|	Roseimicrobium gellanilyticum	748857	prok:verrucomicrobia	13239	9995	191	|	2576071	prok:verrucomicrobia	13239	8994	185	|	2599771	anml:rotifers	1570	1570	93	|	44576	prok:b-proteobacteria	1609	1449	85	|	n/a	contaminant(div)	prok:verrucomicrobia	88
ptg000260l~~15128..18362	3235	0,0,0,0,0,0,0	2247	|	Larkinella punicea	2315727	prok:CFB group bacteria	2134	1088	67	|	2023866	prok:CFB group bacteria	2134	1110	57	|	2527987	prok:bacteria	1074	1024	54	|	41899	prok:b-proteobacteria	362	343	19	|	n/a	contaminant(div)	prok:CFB group bacteria	66
ptg000260l~~18363..52267	33905	0,0,0,0,0,0,0	29913	|	Phragmitibacter flavus	2576071	prok:verrucomicrobia	29785	28781	393	|	748857	prok:verrucomicrobia	29785	18258	270	|	1123508	prok:bacteria	8649	3032	116	|	1855912	prok:bacteria	8649	3441	104	|	n/a	contaminant(div)	prok:verrucomicrobia	88
ptg000261l	35665	0,0,0,0,0,0,0	31814	|	Brucella pseudogrignonensis	419475	prok:a-proteobacteria	31515	27094	392	|	2448455	prok:a-proteobacteria	31515	24685	390	|	1872635	prok:g-proteobacteria	14822	13648	245	|	1986633	prok:proteobacteria	3013	1799	91	|	n/a	contaminant(div)	prok:a-proteobacteria	88
ptg000262l	35684	0,0,0,0,0,0,0	27929	|	Dyadobacter luticola	1979387	prok:CFB group bacteria	27736	16348	228	|	651661	prok:CFB group bacteria	27736	15321	211	|	1391654	prok:d-proteobacteria	2074	2074	64	|	1986614	prok:bacteria	2070	1572	62	|	n/a	contaminant(div)	prok:CFB group bacteria	78
ptg000263l	70732	0,89,0,0,0,0,0	35254	|	Brumimicrobium glaciale	200475	prok:CFB group bacteria	33387	5695	116	|	430522	prok:CFB group bacteria	33387	3377	103	|	2810035	prok:bacteria	6297	3478	84	|	2484901	prok:bacteria	6297	1726	67	|	n/a	contaminant(div)	prok:CFB group bacteria	47
ptg000264l	42709	0,0,0,0,0,0,0	41721	|	Dysgonomonas gadei	742766	prok:CFB group bacteria	41721	34411	387	|	1946428	prok:CFB group bacteria	41721	33581	383	|	2763675	prok:firmicutes	10782	10782	180	|	139649	anml:insects	2879	1967	85	|	n/a	contaminant(div)	prok:CFB group bacteria	98
ptg000265l	93659	0,0,0,0,0,0,0	72149	|	Paracoccus contaminans	1945662	prok:a-proteobacteria	71233	51890	578	|	690417	prok:a-proteobacteria	71233	44769	574	|	1121939	prok:g-proteobacteria	17186	5609	150	|	1110392	prok:b-proteobacteria	5236	3824	140	|	n/a	contaminant(div)	prok:a-proteobacteria	76
ptg000266l	27937	0,0,0,0,0,0,0	4790	|	Chitinophaga tropicalis	2683588	prok:CFB group bacteria	4790	2034	64	|	496056	prok:CFB group bacteria	4790	1311	56	|						|						|	n/a	low-coverage	prok:CFB group bacteria	17
ptg000267l	44164	0,0,0,0,0,0,0	607	|	Drosophila elegans	30023	anml:insects	607	607	27	|						|						|						|	n/a	low-coverage	anml:insects	1
ptg000268l	42342	0,0,0,0,0,0,0	38191	|	Chiayiivirga flava	659595	prok:g-proteobacteria	36754	33009	629	|	578942	prok:g-proteobacteria	36754	19818	354	|	1035707	prok:b-proteobacteria	23227	8135	186	|	1871043	prok:b-proteobacteria	23227	6791	174	|	n/a	contaminant(div)	prok:g-proteobacteria	87
ptg000269l	83796	0,0,0,0,0,0,0	63274	|	Brucella cytisi	407152	prok:a-proteobacteria	59859	26856	338	|	571255	prok:a-proteobacteria	59859	27521	337	|	2014887	prok:b-proteobacteria	31695	12686	194	|	1349766	prok:b-proteobacteria	31695	5760	157	|	n/a	contaminant(div)	prok:a-proteobacteria	71
ptg000270l	34464	0,0,0,0,0,0,0	33980	|	Paracoccus sphaerophysae	690417	prok:a-proteobacteria	33980	33087	527	|	1545044	prok:a-proteobacteria	33980	33277	500	|	317	prok:g-proteobacteria	4608	1459	90	|	53408	prok:g-proteobacteria	4608	1445	89	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg000271l	50864	11188,1109,14520,0,0,0,0	32895	|	Venturia canescens	32260	anml:insects	32125	26432	986	|	41139	anml:insects	32125	25626	968	|	392764	anml:rotifers	23514	22209	708	|	2599771	anml:rotifers	23514	22233	707	|	n/a	primary-div	anml:insects	63
ptg000272l	65839	9038,1,28220,0,0,0,0	42120	|	Venturia canescens	32260	anml:insects	40921	33508	1112	|	441921	anml:insects	40921	33029	1099	|	2599771	anml:rotifers	30518	28740	822	|	392764	anml:rotifers	30518	28699	814	|	n/a	primary-div	anml:insects	62
ptg000273l	61479	8607,0,26000,0,0,0,0	38855	|	Venturia canescens	32260	anml:insects	37673	30850	1061	|	441921	anml:insects	37673	30067	1057	|	392764	anml:rotifers	26973	26684	781	|	2943436	anml:tardigrades	25704	25704	760	|	n/a	primary-div	anml:insects	61
ptg000274l	37912	0,0,0,0,0,0,0	37559	|	Croceibacterium xixiisoli	1476466	prok:a-proteobacteria	37559	27989	403	|	1739690	prok:a-proteobacteria	37559	24136	393	|	2426	prok:g-proteobacteria	4230	2805	88	|	1524258	prok:g-proteobacteria	4230	1487	79	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg000275l	31773	116,0,0,0,0,0,0	20522	|	Pseudochrobactrum asaccharolyticum	354351	prok:a-proteobacteria	19382	14327	253	|	94627	prok:a-proteobacteria	19382	12158	238	|	1872635	prok:g-proteobacteria	9342	7162	169	|	685	prok:g-proteobacteria	9342	2423	80	|	n/a	contaminant(div)	prok:a-proteobacteria	61
ptg000276l	44380	0,0,440,0,0,0,0	30820	|	Enterococcus faecium	1352	prok:firmicutes	28785	13229	222	|	1449337	prok:firmicutes	28785	11697	204	|	2819260	prok:fusobacteria	7989	5431	127	|	2573093	prok:g-proteobacteria	10482	2979	100	|	n/a	contaminant(div)	prok:firmicutes	65
ptg000277l	26205	4640,46,10440,0,0,0,0	15964	|	Athalia rosae	37344	anml:insects	15228	12551	691	|	441921	anml:insects	15228	12878	690	|	2599771	anml:rotifers	12220	11372	507	|	392764	anml:rotifers	12220	11556	506	|	n/a	primary-div	anml:insects	58
ptg000278l	58210	10317,0,23360,0,0,0,0	34613	|	Athalia rosae	37344	anml:insects	32911	26948	1009	|	441921	anml:insects	32911	27459	1005	|	392764	anml:rotifers	26412	25225	750	|	2599771	anml:rotifers	26412	23517	748	|	n/a	primary-div	anml:insects	57
ptg000279l	70157	12519,4,26560,0,0,0,0	41550	|	Athalia rosae	37344	anml:insects	38596	31775	1109	|	441921	anml:insects	38596	32574	1103	|	392764	anml:rotifers	29282	29041	816	|	2943436	anml:tardigrades	27777	27777	797	|	n/a	primary-div	anml:insects	55
ptg000280l	48634	0,0,0,0,0,0,0	37052	|	Caenibius tardaugens	1219035	prok:a-proteobacteria	35852	12224	228	|	160791	prok:a-proteobacteria	35852	8951	191	|	1872635	prok:g-proteobacteria	7798	1670	99	|	1873125	prok:g-proteobacteria	7798	3562	95	|	n/a	contaminant(div)	prok:a-proteobacteria	74
ptg000281l	68071	0,0,0,0,0,0,0	59938	|	Reyranella aquatilis	2035356	prok:a-proteobacteria	57416	32851	572	|	1205680	prok:a-proteobacteria	57416	20656	449	|	61597	prok:g-proteobacteria	18989	10997	206	|	1895862	prok:b-proteobacteria	18697	3608	175	|	n/a	contaminant(div)	prok:a-proteobacteria	84
ptg000282l	37629	0,0,0,0,0,0,0	12609	|	Chloroflexus sp.	1904827	prok:GNS bacteria	2061	2061	86	|	2171992	prok:bacteria	7544	3233	79	|	2715251	prok:bacteria	7544	2979	78	|	1756987	prok:firmicutes	7919	2150	73	|	n/a	low-coverage	prok:GNS bacteria	5
ptg000283l~~1..8057	8057	0,0,0,0,0,0,0	2579	|	Sphingobium xanthum	1387165	prok:a-proteobacteria	1697	1194	72	|	1104773	prok:a-proteobacteria	1697	550	55	|	1978469	prok:g-proteobacteria	984	501	25	|	1803913	prok:g-proteobacteria	984	400	23	|	n/a	low-coverage	prok:a-proteobacteria	21
ptg000283l~~8058..15620	7563	0,0,0,0,0,0,0	4653	|	Sphingobium xanthum	1387165	prok:a-proteobacteria	3950	1956	118	|	1104773	prok:a-proteobacteria	3950	1929	103	|	2805490	prok:g-proteobacteria	713	344	67	|	1803913	prok:g-proteobacteria	713	217	66	|	n/a	contaminant(div)	prok:a-proteobacteria	52
ptg000283l~~15621..18770	3150	0,0,0,0,0,0,0	3150	|	Asticcacaulis taihuensis	260084	prok:a-proteobacteria	3150	3121	101	|	1872648	prok:a-proteobacteria	3150	3076	97	|	1978469	prok:g-proteobacteria	3150	3106	94	|	2847045	prok:d-proteobacteria	3112	3112	88	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg000283l~~18771..21079	2309	0,0,0,0,0,0,0	2194	|	Bradyrhizobium barranii	2823807	prok:a-proteobacteria	1218	746	83	|	255045	prok:a-proteobacteria	1218	565	77	|	2738515	prok:g-proteobacteria	769	601	48	|	2599630	prok:bacteria	847	847	47	|	n/a	contaminant(div)	prok:a-proteobacteria	53
ptg000283l~~21080..52846	31767	0,0,0,0,0,0,0	24601	|	Steroidobacter cummioxidans	1803913	prok:g-proteobacteria	22874	14717	247	|	1978469	prok:g-proteobacteria	22874	14265	231	|	926	prok:b-proteobacteria	11729	6509	165	|	1947694	prok:b-proteobacteria	11729	5061	154	|	n/a	contaminant(div)	prok:g-proteobacteria	72
ptg000284l~~1..8276	8276	0,0,0,0,0,0,0	7520	|	Lichenicoccus roseus	2683649	prok:a-proteobacteria	4112	3592	127	|	1089551	prok:a-proteobacteria	4112	2165	123	|	1777144	prok:b-proteobacteria	6238	2245	115	|	1777143	prok:b-proteobacteria	6238	2285	113	|	n/a	contaminant(div)	prok:a-proteobacteria	50
ptg000284l~~8277..10441	2165	0,0,0,0,0,0,0	2165	|	Methylococcus capsulatus	243233	prok:g-proteobacteria	2165	1668	83	|	2202197	prok:g-proteobacteria	2165	2165	80	|	37635	prok:planctomycetes	2060	2060	76	|	546874	prok:high GC Gram+	687	609	60	|	n/a	contaminant(div)	prok:g-proteobacteria	100
ptg000284l~~10442..40836	30395	0,0,0,0,0,0,0	12068	|	Azohydromonas caseinilytica	2728836	prok:b-proteobacteria	9251	4091	149	|	2824118	prok:b-proteobacteria	9251	5144	147	|	1920512	prok:a-proteobacteria	6001	3172	126	|	2763317	prok:g-proteobacteria	4109	1765	108	|	n/a	low-coverage	prok:b-proteobacteria	30
ptg000284l~~40837..44441	3605	0,0,0,0,0,0,0	2178	|	Sphingomonas deserti	2116704	prok:a-proteobacteria	2102	469	54	|	1348468	prok:a-proteobacteria	2102	1107	38	|	2571748	prok:b-proteobacteria	479	373	23	|	2728836	prok:b-proteobacteria	479	247	17	|	n/a	contaminant(div)	prok:a-proteobacteria	58
ptg000284l~~44442..47596	3155	0,0,0,0,0,0,0	1014	|	Luteibacter anthropi	564369	prok:g-proteobacteria	519	426	39	|	2066020	prok:b-proteobacteria	430	177	16	|	2824118	prok:b-proteobacteria	430	127	12	|	2809017	prok:g-proteobacteria	519	93	10	|	n/a	low-coverage	prok:g-proteobacteria	16
ptg000285l~~1..34756	34756	0,0,0,0,0,0,0	25550	|	Steroidobacter agaridevorans	2695856	prok:g-proteobacteria	23530	12832	264	|	1978469	prok:g-proteobacteria	23530	13205	250	|	1917967	prok:b-proteobacteria	15939	7883	225	|	1121278	prok:b-proteobacteria	15939	6262	205	|	n/a	contaminant(div)	prok:g-proteobacteria	68
ptg000285l~~34757..35530	774	0,0,0,0,0,0,0	560	|	Ramlibacter sp.	1917967	prok:b-proteobacteria	560	277	17	|	1031594	prok:b-proteobacteria	560	248	16	|						|						|	n/a	inconclusive	prok:b-proteobacteria	72
ptg000285l~~35531..36197	667	0,0,0,0,0,0,0	599	|	Metallibacterium scheffleri	993689	prok:g-proteobacteria	599	599	47	|	1917967	prok:b-proteobacteria	65	65	8	|						|						|	n/a	contaminant(div)	prok:g-proteobacteria	90
ptg000286l	29185	0,77,0,0,0,0,0	24408	|	Aquihabitans sp.	1872585	prok:actinobacteria	24167	19209	318	|	2903142	prok:actinobacteria	24167	10688	258	|	35763	prok:high GC Gram+	8366	3409	158	|	2854259	prok:high GC Gram+	8366	2088	153	|	n/a	contaminant(div)	prok:actinobacteria	83
ptg000287l	78804	0,0,0,0,0,0,0	41836	|	Brumimicrobium sp.	2029867	prok:CFB group bacteria	39228	3518	212	|	889453	prok:CFB group bacteria	39228	5568	160	|	1121104	prok:bacteria	5775	2473	79	|	1805474	prok:firmicutes	8719	4113	78	|	n/a	contaminant(div)	prok:CFB group bacteria	50
ptg000288l	27150	0,0,0,0,0,0,0	12972	|	Epilithonimonas caeni	1121285	prok:CFB group bacteria	12124	4967	125	|	363260	prok:CFB group bacteria	12124	4229	124	|	2496532	prok:firmicutes	2396	1843	62	|	478448	prok:a-proteobacteria	1572	1572	54	|	n/a	contaminant(div)	prok:CFB group bacteria	45
ptg000289l	28676	0,0,0,0,0,0,0	16007	|	Bizionia arctica	1495645	prok:CFB group bacteria	14981	5153	123	|	2583991	prok:CFB group bacteria	14981	4778	118	|	40215	prok:g-proteobacteria	4914	1615	110	|	981333	prok:g-proteobacteria	4914	1683	107	|	n/a	contaminant(div)	prok:CFB group bacteria	52
ptg000290l	21378	0,0,0,0,0,0,0	21365	|	Phyllobacterium trifolii	300193	prok:a-proteobacteria	21365	19483	281	|	1149773	prok:a-proteobacteria	21365	19813	279	|	1872635	prok:g-proteobacteria	15981	11374	192	|	2069367	prok:b-proteobacteria	9239	6396	137	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg000291l	30039	0,0,0,0,0,0,0	27345	|	Moheibacter lacus	2745851	prok:CFB group bacteria	27345	24786	386	|	1434700	prok:CFB group bacteria	27345	25531	379	|	1970455	prok:g-proteobacteria	3447	1717	94	|	2573093	prok:g-proteobacteria	3447	1383	80	|	n/a	contaminant(div)	prok:CFB group bacteria	91
ptg000292l	56926	2791,54135,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg000293l	46479	46479,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg000294l	28504	0,0,0,0,0,0,0	17639	|	Niabella hibiscisoli	1825928	prok:CFB group bacteria	17067	12461	204	|	577386	prok:CFB group bacteria	17067	11606	202	|	452637	prok:verrucomicrobia	3183	3167	80	|	2487322	prok:g-proteobacteria	2786	2259	74	|	n/a	contaminant(div)	prok:CFB group bacteria	60
ptg000295l	58478	0,0,0,0,0,0,0	51637	|	Brucella pecoris	867683	prok:a-proteobacteria	51238	45913	614	|	571255	prok:a-proteobacteria	51238	33726	499	|	1872635	prok:g-proteobacteria	23645	21093	272	|	2653893	prok:b-proteobacteria	11782	3907	174	|	n/a	contaminant(div)	prok:a-proteobacteria	88
ptg000296l	99460	0,5,900,0,0,0,0	80218	|	Enterococcus phoeniculicola	1158610	prok:firmicutes	77903	32763	321	|	2839759	prok:firmicutes	77903	34780	317	|	2782163	prok:bacteria	5583	5583	101	|	2718	prok:g-proteobacteria	5600	3548	81	|	n/a	contaminant(div)	prok:firmicutes	78
ptg000297l	61000	0,98,0,0,0,0,0	59502	|	Croceibacterium xixiisoli	1476466	prok:a-proteobacteria	59494	52471	516	|	1267766	prok:a-proteobacteria	59494	49777	505	|	2003368	prok:b-proteobacteria	4020	2006	111	|	1720063	prok:g-proteobacteria	4799	3229	94	|	n/a	contaminant(div)	prok:a-proteobacteria	98
ptg000298l	31985	0,0,0,0,0,0,0	10065	|	Candidatus Lactobacillus pullistercoris	2838636	prok:firmicutes	7295	3833	87	|	33959	prok:firmicutes	7295	3538	85	|	392018	arch:archaea	2222	2222	60	|	186571	prok:CFB group bacteria	1530	131	56	|	n/a	low-coverage	prok:firmicutes	23
ptg000299l	67715	140,0,0,0,0,0,0	58670	|	Niabella yanshanensis	577386	prok:CFB group bacteria	58670	46791	484	|	1825928	prok:CFB group bacteria	58670	48500	483	|	1872085	prok:high GC Gram+	16959	16959	251	|	1801612	prok:bacteria	2051	1705	85	|	n/a	contaminant(div)	prok:CFB group bacteria	87
ptg000300l~~1..14719	14719	0,0,0,0,0,0,0	13679	|	Brucella haematophila	419474	prok:a-proteobacteria	13679	12805	291	|	2448455	prok:a-proteobacteria	13679	12701	284	|	2653893	prok:b-proteobacteria	3261	1665	87	|	2291022	prok:high GC Gram+	2909	1561	83	|	n/a	contaminant(div)	prok:a-proteobacteria	93
ptg000300l~~14720..17240	2521	0,0,0,0,0,0,0	1702	|	Ramlibacter monticola	1926872	prok:b-proteobacteria	1602	1171	51	|	146018	prok:high GC Gram+	473	473	32	|	436515	prok:b-proteobacteria	1602	431	31	|	2561934	prok:a-proteobacteria	162	162	14	|	n/a	contaminant(div)	prok:b-proteobacteria	64
ptg000300l~~17241..91587	74347	0,0,0,0,0,0,0	73799	|	Brucella haematophila	419474	prok:a-proteobacteria	73797	68967	656	|	419475	prok:a-proteobacteria	73797	67484	650	|	1872635	prok:g-proteobacteria	46285	42350	406	|	1946934	prok:proteobacteria	6242	3204	103	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg000301l	60731	12590,1738,20120,0,0,0,0	39419	|	Athalia rosae	37344	anml:insects	38199	31244	1092	|	441921	anml:insects	38199	31933	1083	|	2599771	anml:rotifers	29688	27689	801	|	392764	anml:rotifers	29688	28012	792	|	n/a	primary-div	anml:insects	63
